task,label_set,encoder,design,score,weighting,subset,alpha,w3_variant,n_folds,coverage,coverage_sd,width_mean,width_median,width_mean_spotgene,interval_score,miss_above,miss_below,neff_median,neff_frac,clip_rate,clip_rate_test,auc,auc_holdout,no_support,n_infinite,n_spot_gene,n_test_points_infinite,K_median,feasible_level,guaranteed_level,frac_morph_joined,sigma_clip_rate_cal,classifier_converged,frac_infinite,difference_list,_source
CCRCC,shipped,hoptimus0,random,scaled_clip,W3,all,7.389890629618682e-05,feasible_level,1,0.9999369983312628,3.125002396182166e-05,7.612635422513603,7.040326735507999,7.278554001354768,7.902010745271238,5.9830282489481705e-05,3.171386247861968e-06,13531.0,1.0,0.0,0.0,,,0,0,1642250,0,13531.0,0.9999261010937038,0.9999261010937038,,0.0200014780873549,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,W3,all,7.4510096118024e-05,feasible_level,1,0.9999433786385572,1.2833953269891074e-05,7.495894654742841,6.929692656507859,7.166268935283829,7.729909410309071,5.4840937221864295e-05,1.780424220879251e-06,13420.0,1.0,0.0,0.0,,,0,0,1780500,0,13420.0,0.999925489903882,0.999925489903882,,0.02,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,W3,all,7.877737513786041e-05,feasible_level,1,0.9999255269025248,1.6744877226192688e-05,7.412077572132253,6.8601619582812985,7.095221024410262,7.710883312530008,7.284523734142617e-05,1.6278601340227866e-06,12693.0,1.0,0.0,0.0,,,0,0,2689000,0,12693.0,0.9999212226248622,0.9999212226248622,,0.02000157567163,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,W3,all,8.406186953597848e-05,feasible_level,1,0.9999122967152256,1.1070385310225624e-05,7.337272907875592,6.792864953662507,7.01516067092836,7.652529387459827,8.470590910013427e-05,2.9973756743658216e-06,11895.0,1.0,0.0,0.0,,,0,0,3687000,0,11895.0,0.999915938130464,0.999915938130464,,0.0200016813787305,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,W3,all,8.684324793747286e-05,feasible_level,1,0.9999305805812538,2.269342201585183e-05,7.3575084778456175,6.836845931184683,7.031953249790114,7.657840206278951,6.590267300670308e-05,3.516745739539894e-06,11514.0,1.0,0.0,0.0,,,0,0,4163500,0,11514.0,0.9999131567520624,0.9999131567520624,,0.02,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,W3,all,8.951750067138126e-05,feasible_level,1,0.9999240315307608,1.091646791450859e-05,7.325259787806568,6.815979449061634,7.0067483926621446,7.604853728498568,7.35103698605645e-05,2.458099378569015e-06,11170.0,1.0,0.0,0.0,,,0,0,4592750,0,11170.0,0.9999104824993286,0.9999104824993286,,0.02,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,W3,all,0.1,nominal,6,0.8997432018828952,0.001394296963132,1.5768458513417576,1.547054726137551,1.5085769415366588,2.05521728094702,0.0780551946553421,0.0222016034617626,12294.0,1.0,0.0,0.0,,,0,0,18555000,0,12294.0,0.9999187318340504,0.9999187318340504,,0.0200007891896192,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,W3,all,0.2,nominal,6,0.7946247886804848,0.0019757448996501,1.2151141549986588,1.1881610177782385,1.1627172414270803,1.7202419232529522,0.133701906476344,0.0716733048431711,12294.0,1.0,0.0,0.0,,,0,0,18555000,0,12294.0,0.9999187318340504,0.9999187318340504,,0.0200007891896192,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,none,all,0.1,,6,0.8997432018828952,0.001394296963132,1.5768458513417576,1.547054726137551,1.5085769415366588,2.05521728094702,0.0780551946553421,0.0222016034617626,12294.0,1.0,0.0,0.0,,,0,0,18555000,0,,,,,0.0200007891896192,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,none,all,0.2,,6,0.7946247886804848,0.0019757448996501,1.2151141549986588,1.1881610177782385,1.1627172414270803,1.7202419232529522,0.133701906476344,0.0716733048431711,12294.0,1.0,0.0,0.0,,,0,0,18555000,0,,,,,0.0200007891896192,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,none,morph_joined,0.1,,6,0.8995435171296111,0.0014905627271487,1.5779825413836577,1.5440597320561695,1.5102439158222258,2.055163681306738,0.0779541705508477,0.0225023123195412,11205.0,1.0,0.0,0.0,,,0,0,16916550,0,,,,0.9118892089314564,0.0200007891896192,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
CCRCC,shipped,hoptimus0,random,scaled_clip,none,morph_joined,0.2,,6,0.7936693228910396,0.0020755515228457,1.215558191155388,1.185993537231424,1.1637303570495117,1.7214709761750673,0.1338203339997604,0.0725103431091998,11205.0,1.0,0.0,0.0,,,0,0,16916550,0,,,,0.9118892089314564,0.0200007891896192,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,W1,all,0.1,,4,0.8807602576989689,0.0236479426736822,3.32556183108022,3.049957911045392,3.32556183108022,4.991995137339464,0.0721509891399469,0.047088753161084,98.55866857293982,0.0283586496942949,0.0052043750984061,1.0,1.0,0.9999911871961344,0,0,2347650,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,W1b,morph_joined,0.1,,4,0.874498509187219,0.0211747653397621,3.328103967655148,2.952570427142636,3.328103967655148,5.063284118681543,0.074139996518333,0.0513614942944479,1177.8327306940823,0.3360250573866642,0.0052340211563868,0.0217387603550962,0.7532596913289759,0.7507732337268993,0,0,2338500,0,,,,0.995057410577842,,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,W2,all,0.1,,4,0.8699091295188199,0.0300901837643482,3.2558303126534103,2.833065407029,3.25583031265341,5.067303757365187,0.0766028749084126,0.0534879955727674,3535.0,1.0,0.0,0.0,,,0,0,2347650,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,3534.999999999998,0.9999999999999996,0.0,0.0,,,0,2347650,2347650,46953,1.0,0.5,0.5,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,3534.999999999998,0.9999999999999996,0.0,0.0,,,0,2347650,2347650,46953,1.0,0.5,0.5,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,W3,all,0.5,feasible_level,4,0.9937655425957342,0.0055296597690267,8.542697673463755,8.332002221177913,8.542697673463755,8.56332439720324,0.0057033164315059,0.0005311409727598,3534.999999999998,0.9999999999999996,0.0,0.0,,,0,0,2347650,0,1.0,0.5,0.5,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,none,all,0.1,,4,0.8699091295188199,0.0300901837643482,3.2558303126534103,2.833065407029,3.25583031265341,5.067303757365187,0.0766028749084126,0.0534879955727674,3535.0,1.0,0.0,0.0,,,0,0,2347650,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,none,all,0.2,,4,0.7757261075077144,0.0434483099941839,2.524056373302759,2.1458245145484915,2.524056373302759,4.0372225041446415,0.1184452222844435,0.1058286702078419,3535.0,1.0,0.0,0.0,,,0,0,2347650,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,none,morph_joined,0.1,,4,0.8697451261250652,0.0302262777474209,3.257239075747894,2.8305858798795587,3.257239075747894,5.0725856978377815,0.0768024113175423,0.0534524625573924,3499.0,1.0,0.0,0.0,,,0,0,2338500,0,,,,0.995057410577842,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,abs,none,morph_joined,0.2,,4,0.7754935597181158,0.0436570466599414,2.525699735154556,2.1452734717777147,2.525699735154556,4.04147217714663,0.1186998517454122,0.1058065885364718,3499.0,1.0,0.0,0.0,,,0,0,2338500,0,,,,0.995057410577842,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,W1,all,0.1,,4,0.8940994229397116,0.0382867568054415,4.3416313140521465,3.800638802462482,4.3416313140521465,5.733855755987889,0.0655466790892586,0.0403538979710297,98.55866857293982,0.0283586496942949,0.0052043750984061,1.0,1.0,0.9999911871961344,0,0,2347650,0,,,,,0.0203530711530954,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,W1b,morph_joined,0.1,,4,0.8762752454824185,0.037515781936363,3.956962447612357,3.37924120981295,3.956962447612357,5.528016649048936,0.0786580846648783,0.0450666698527032,1177.8327306940823,0.3360250573866642,0.0052340211563868,0.0217387603550962,0.7532596913289759,0.7507732337268993,0,0,2338500,0,,,,0.995057410577842,0.0203530711530954,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,W2,all,0.1,,4,0.8779720271250238,0.0380425214702758,4.148312109082142,3.4039931018214538,4.148312109082142,5.701741220382907,0.0784836013195585,0.0435443715554176,3535.0,1.0,0.0,0.0,,,0,0,2347650,0,,,,,0.0203530711530954,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,3534.999999999998,0.9999999999999996,0.0,0.0,,,0,2347650,2347650,46953,1.0,0.5,0.5,,0.0203530711530954,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,3534.999999999998,0.9999999999999996,0.0,0.0,,,0,2347650,2347650,46953,1.0,0.5,0.5,,0.0203530711530954,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,W3,all,0.5,feasible_level,4,0.9976402672823927,0.0030684080749731,229.7181982000819,179.12365714579104,229.71819820008196,229.72464652571992,0.0020985381846983,0.0002611945329087,3534.999999999998,0.9999999999999996,0.0,0.0,,,0,0,2347650,0,1.0,0.5,0.5,,0.0203530711530954,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,none,all,0.1,,4,0.8779720271250238,0.0380425214702758,4.148312109082142,3.4039931018214538,4.148312109082142,5.701741220382907,0.0784836013195585,0.0435443715554176,3535.0,1.0,0.0,0.0,,,0,0,2347650,0,,,,,0.0203530711530954,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,none,all,0.2,,4,0.7856709995556038,0.0438116749440088,2.853039040912252,2.4426399182780134,2.853039040912252,4.219045341175698,0.1233423776309674,0.0909866228134285,3535.0,1.0,0.0,0.0,,,0,0,2347650,0,,,,,0.0203530711530954,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,none,morph_joined,0.1,,4,0.8777485642794643,0.0380079940403108,4.154678856534364,3.402861997737135,4.154678856534364,5.712546355292623,0.0786838893405106,0.043567546380025,3499.0,1.0,0.0,0.0,,,0,0,2338500,0,,,,0.995057410577842,0.0203530711530954,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,donor,scaled_clip,none,morph_joined,0.2,,4,0.7854900594369348,0.0437319747720565,2.854731297993999,2.442855624777957,2.854731297993999,4.223397371717711,0.123550182274512,0.0909597582885531,3499.0,1.0,0.0,0.0,,,0,0,2338500,0,,,,0.995057410577842,0.0203530711530954,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,patient,abs,W1,all,0.1,,2,0.736834763057201,0.1382445892963607,2.534418017111076,2.356430726411587,2.534418017111076,8.338051106132346,0.1801771540811041,0.0829880828616948,144.28745389108485,0.1035402733720935,0.0052924711450608,1.0,1.0,1.0,0,0,2347650,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,patient,abs,W1b,morph_joined,0.1,,2,0.7287518445528206,0.1255019571675717,2.5355001322391693,2.251133826974664,2.535540066794598,8.488837317816705,0.1845000327418864,0.0867481227052929,495.7861211518537,0.230263773504897,0.0053020990545848,0.2208464020669533,0.866975481835746,0.8649731247563573,0,0,2338500,0,,,,0.9966406645440324,,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__hoptimus0__main.csv
COAD,shipped,hoptimus0,patient,abs,W2,all,0.1,,2,0.7261960646302708,0.1314765213582587,2.4636153502345857,2.199807751012856,2.4636153502345857,8.428455090641569,0.1841607913947143,0.0896431439750149,2290.0,1.0,0.0,0.0,,,0,0,2347650,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__hoptimus0__main.csv
